file;time;n;m;solsize;recsteps;finished;VC-check;size-check;diff-to-opt;last-k-diff-to-opt
2-social-networks/15-email-Eu-core.txt.dimacs;;1005;16064; 0;;0;;;;
2-social-networks/16-3elt.graph.dimacs;;4720;13722; 0;;0;;;;
2-social-networks/17-ca-GrQc.txt.dimacs;;5242;14484; 1025;;0;;;;
2-social-networks/18-data.graph.dimacs;;2851;15093; 0;;0;;;;
2-social-networks/19-polblogs.graph.dimacs;;1490;16715; 0;;0;;;;
2-social-networks/20-p2p-Gnutella08.txt.dimacs;;6301;20777; 0;;0;;;;
2-social-networks/21-PGPgiantcompo.graph.dimacs;;10680;24316; 1025;;0;;;;
2-social-networks/22-ca-HepTh.txt.dimacs;;9877;25973; 1025;;0;;;;
2-social-networks/23-p2p-Gnutella09.txt.dimacs;;8114;26013; 0;;0;;;;
2-social-networks/24-whitaker3.graph.dimacs;;9800;28989; 1025;;0;;;;
2-social-networks/25-crack.graph.dimacs;;10240;30380; 0;;1;Not a VC: Uncovered edge: 1 2641;;;
2-social-networks/26-p2p-Gnutella06.txt.dimacs;;8717;31525; 0;;1;Not a VC: Uncovered edge: 1 2;;;
2-social-networks/27-p2p-Gnutella05.txt.dimacs;;8846;31839; 0;;0;;;;
2-social-networks/28-fe_4elt2.graph.dimacs;;11143;32818; 1025;;0;;;;
2-social-networks/29-p2p-Gnutella04.txt.dimacs;;10876;39994; 0;;0;;;;
2-social-networks/30-as-22july06.graph.dimacs;;22963;48436; 1025;;0;;;;
2-social-networks/31-cs4.graph.dimacs;;22499;43858; 1025;;0;;;;
2-social-networks/32-4elt.graph.dimacs;;15606;45878; 1025;;0;;;;
2-social-networks/33-cond-mat.graph.dimacs;;16726;47594; 1025;;0;;;;
2-social-networks/34-cti.graph.dimacs;;16840;48232; 1025;;0;;;;
2-social-networks/35-memplus.graph.dimacs;;17758;54196; 1025;;0;;;;
2-social-networks/36-fe_sphere.graph.dimacs;;16386;49152; 1025;;0;;;;
2-social-networks/37-p2p-Gnutella25.txt.dimacs;;22687;54705; 1025;;0;;;;
2-social-networks/38-wing_nodal.graph.dimacs;;10937;75488; 1025;;0;;;;
2-social-networks/39-facebook_combined.txt.dimacs;;4039;88234; 0;;0;;;;
2-social-networks/40-ca-CondMat.txt.dimacs;;23133;93439; 1025;;0;;;;
2-social-networks/41-t60k.graph.dimacs;;60005;89440; 0;;0;;;;
2-social-networks/42-ca-HepPh.txt.dimacs;;12008;118489; 1025;;0;;;;
2-social-networks/43-astro-ph.graph.dimacs;;16706;121251; 1025;;0;;;;
2-social-networks/44-wing.graph.dimacs;;62032;121544; 0;;0;;;;
2-social-networks/45-fe_pwt.graph.dimacs;;36519;144794; 0;;0;;;;
2-social-networks/46-vibrobox.graph.dimacs;;12328;165250; 1025;;0;;;;
2-social-networks/47-email-Enron.txt.dimacs;;36692;183831; 0;;0;;;;
2-social-networks/48-fe_body.graph.dimacs;;45087;163734; 0;;0;;;;
2-social-networks/49-cond-mat-2005.graph.dimacs;;40421;175691; 0;;0;;;;
2-social-networks/50-ca-AstroPh.txt.dimacs;;18772;198050; 1025;;0;;;;
2-social-networks/51-bcsstk33.graph.dimacs;;8738;291583; 1025;;0;;;;
2-social-networks/52-finan512.graph.dimacs;;74752;261120; 0;;0;;;;
2-social-networks/53-bcsstk29.graph.dimacs;;13992;302748; 0;;0;;;;
2-social-networks/54-soc-sign-Slashdot081106.txt.dimacs;;77351;327429; 0;;0;;;;
2-social-networks/55-soc-sign-Slashdot090216.txt.dimacs;;81868;346684; 0;;0;;;;
2-social-networks/56-soc-sign-Slashdot090221.txt.dimacs;;82141;348590; 0;;0;;;;
2-social-networks/57-soc-Epinions1.txt.dimacs;;75879;405740; 0;;0;;;;
2-social-networks/58-brack2.graph.dimacs;;62631;366559; 0;;0;;;;
2-social-networks/59-soc-Slashdot0811.txt.dimacs;;77360;469180; 0;;0;;;;
2-social-networks/60-soc-sign-epinions.txt.dimacs;;131829;501498; 0;;0;;;;
2-social-networks/61-fe_ocean.graph.dimacs;;143437;409593; 0;;0;;;;
2-social-networks/62-fe_tooth.graph.dimacs;;78136;452591; 0;;0;;;;
2-social-networks/63-soc-Slashdot0902.txt.dimacs;;82168;504230; 0;;0;;;;
2-social-networks/64-smallworld.graph.dimacs;;100000;499998; 0;;0;;;;
2-social-networks/65-G_n_pin_pout.graph.dimacs;;100000;501198; 0;;0;;;;
2-social-networks/66-bcsstk31.graph.dimacs;;35588;572914; 0;;0;;;;
2-social-networks/67-caidaRouterLevel.graph.dimacs;;192244;609066; 0;;0;;;;
2-social-networks/68-fe_rotor.graph.dimacs;;99617;662431; 0;;0;;;;
2-social-networks/69-598a.graph.dimacs;;110971;741934; 0;;0;;;;
2-social-networks/70-coAuthorsCiteseer.graph.dimacs;;227320;814134; 0;;0;;;;
2-social-networks/71-loc-gowalla_edges.txt.dimacs;;196591;950327; 0;;0;;;;
2-social-networks/72-bcsstk32.graph.dimacs;;44609;985046; 0;;0;;;;
2-social-networks/73-bcsstk30.graph.dimacs;;28924;1007284; 0;;0;;;;
2-social-networks/74-amazon0302.txt.dimacs;;262111;899792; 0;;0;;;;
2-social-networks/75-com-amazon.ungraph.txt.dimacs;;334863;925872; 0;;0;;;;
2-social-networks/76-coAuthorsDBLP.graph.dimacs;;299067;977676; 0;;0;;;;
2-social-networks/77-wave.graph.dimacs;;156317;1059331; 0;;0;;;;
2-social-networks/78-144.graph.dimacs;;144649;1074393; 0;;0;;;;
2-social-networks/79-com-dblp.ungraph.txt.dimacs;;317080;1049866; 0;;0;;;;
2-social-networks/80-web-NotreDame.txt.dimacs;;325729;1090108; 0;;0;;;;
2-social-networks/81-citationCiteseer.graph.dimacs;;268495;1156647; 0;;0;;;;
2-social-networks/82-twitter_combined.txt.dimacs;;81306;1342296; 0;;0;;;;
2-social-networks/83-roadNet-PA.txt.dimacs;;1088092;1541898; 0;;0;;;;
2-social-networks/84-m14b.graph.dimacs;;214765;1679018; 0;;0;;;;
2-social-networks/85-web-Stanford.txt.dimacs;;281903;1992636; 0;;0;;;;
2-social-networks/86-roadNet-TX.txt.dimacs;;1379917;1921660; 0;;0;;;;
2-social-networks/87-cnr-2000.graph.dimacs;;325557;2738969; 0;;0;;;;
2-social-networks/88-auto.graph.dimacs;;448695;3314611; 0;;0;;;;
3-medium-sized/vc001.dimacs;;6160;40207; 1025;;0;;;;
3-medium-sized/vc003.dimacs;;60541;48418; 0;;0;;;;
3-medium-sized/vc005.dimacs;;200;798; 88;;0;;;;
3-medium-sized/vc007.dimacs;;8794;10121; 1025;;0;;;;
3-medium-sized/vc009.dimacs;;38452;174645; 0;;0;;;;
3-medium-sized/vc011.dimacs;;9875;25973; 1025;;0;;;;
3-medium-sized/vc013.dimacs;;45307;36697; 1025;;0;;;;
3-medium-sized/vc015.dimacs;;53610;42940; 0;;0;;;;
3-medium-sized/vc017.dimacs;;23541;34233; 1025;;0;;;;
3-medium-sized/vc019.dimacs;;200;862; 67;;0;;;;
3-medium-sized/vc021.dimacs;;24765;19655; 1025;;0;;;;
3-medium-sized/vc023.dimacs;;27717;133665; 0;;0;;;;
3-medium-sized/vc025.dimacs;;23194;18295; 1025;;0;;;;
3-medium-sized/vc027.dimacs;;65866;52435; 0;;1;Not a VC: Uncovered edge: 1 2;;;
3-medium-sized/vc029.dimacs;;13431;16234; 0;;0;;;;
3-medium-sized/vc031.dimacs;;200;813; 8;;0;;;;
3-medium-sized/vc033.dimacs;;4410;6885; 9;;0;;;;
3-medium-sized/vc035.dimacs;;200;864; 8;;0;;;;
3-medium-sized/vc037.dimacs;;198;808; 11;;0;;;;
3-medium-sized/vc039.dimacs;;6795;10620; 0;;0;;;;
3-medium-sized/vc041.dimacs;;200;1023; 27;;0;;;;
3-medium-sized/vc043.dimacs;;200;841; 9;;0;;;;
3-medium-sized/vc045.dimacs;;200;1020; 22;;0;;;;
3-medium-sized/vc047.dimacs;;200;1093; 6;;0;;;;
3-medium-sized/vc049.dimacs;;200;933; 17;;0;;;;
3-medium-sized/vc051.dimacs;;200;1098; 18;;0;;;;
3-medium-sized/vc053.dimacs;;200;1026; 8;;0;;;;
3-medium-sized/vc055.dimacs;;200;938; 16;;0;;;;
3-medium-sized/vc057.dimacs;;200;1160; 34;;0;;;;
3-medium-sized/vc059.dimacs;;200;961; 9;;0;;;;
3-medium-sized/vc061.dimacs;;200;931; 18;;0;;;;
3-medium-sized/vc063.dimacs;;200;1011; 13;;0;;;;
3-medium-sized/vc065.dimacs;;200;1011; 18;;0;;;;
3-medium-sized/vc067.dimacs;;200;1174; 8;;0;;;;
3-medium-sized/vc069.dimacs;;200;1083; 16;;0;;;;
3-medium-sized/vc071.dimacs;;200;952; 7;;0;;;;
3-medium-sized/vc073.dimacs;;200;1078; 8;;0;;;;
3-medium-sized/vc075.dimacs;;26300;41500; 0;;0;;;;
3-medium-sized/vc077.dimacs;;200;961; 9;;0;;;;
3-medium-sized/vc079.dimacs;;26300;41500; 0;;0;;;;
3-medium-sized/vc081.dimacs;;199;1091; 30;;0;;;;
3-medium-sized/vc083.dimacs;;200;1172; 12;;0;;;;
3-medium-sized/vc085.dimacs;;11470;17408; 0;;0;;;;
3-medium-sized/vc087.dimacs;;13590;21240; 0;;0;;;;
3-medium-sized/vc089.dimacs;;57316;77978; 0;;0;;;;
3-medium-sized/vc091.dimacs;;200;1163; 6;;0;;;;
3-medium-sized/vc093.dimacs;;200;1162; 29;;0;;;;
3-medium-sized/vc095.dimacs;;15783;24663; 0;;0;;;;
3-medium-sized/vc097.dimacs;;18096;28281; 6;;0;;;;
3-medium-sized/vc099.dimacs;;26300;41500; 16;;0;;;;
3-medium-sized/vc101.dimacs;;26300;41500; 0;;0;;;;
3-medium-sized/vc103.dimacs;;15783;24663; 0;;0;;;;
3-medium-sized/vc105.dimacs;;26300;41500; 0;;0;;;;
3-medium-sized/vc107.dimacs;;13590;21240; 0;;0;;;;
3-medium-sized/vc109.dimacs;;66992;90970; 0;;0;;;;
3-medium-sized/vc111.dimacs;;450;17831; 6;;0;;;;
3-medium-sized/vc113.dimacs;;26300;41500; 0;;0;;;;
3-medium-sized/vc115.dimacs;;18096;28281; 0;;0;;;;
3-medium-sized/vc117.dimacs;;18096;28281; 0;;0;;;;
3-medium-sized/vc119.dimacs;;18096;28281; 0;;0;;;;
3-medium-sized/vc121.dimacs;;18096;28281; 0;;0;;;;
3-medium-sized/vc123.dimacs;;26300;41500; 0;;0;;;;
3-medium-sized/vc125.dimacs;;26300;41500; 16;;0;;;;
3-medium-sized/vc127.dimacs;;18096;28281; 0;;0;;;;
3-medium-sized/vc129.dimacs;;15783;24663; 0;;0;;;;
3-medium-sized/vc131.dimacs;;2980;5360; 0;;0;;;;
3-medium-sized/vc133.dimacs;;15783;24663; 0;;0;;;;
3-medium-sized/vc135.dimacs;;26300;41500; 0;;0;;;;
3-medium-sized/vc137.dimacs;;26300;41500; 0;;0;;;;
3-medium-sized/vc139.dimacs;;18096;28281; 0;;0;;;;
3-medium-sized/vc141.dimacs;;18096;28281; 0;;0;;;;
3-medium-sized/vc143.dimacs;;18096;28281; 0;;0;;;;
3-medium-sized/vc145.dimacs;;18096;28281; 0;;0;;;;
3-medium-sized/vc147.dimacs;;18096;28281; 6;;0;;;;
3-medium-sized/vc149.dimacs;;26300;41500; 16;;0;;;;
3-medium-sized/vc151.dimacs;;15783;24663; 0;;0;;;;
3-medium-sized/vc153.dimacs;;29076;45570; 0;;0;;;;
3-medium-sized/vc155.dimacs;;26300;41500; 0;;0;;;;
3-medium-sized/vc157.dimacs;;2980;5360; 18;;0;;;;
3-medium-sized/vc159.dimacs;;18096;28281; 0;;0;;;;
3-medium-sized/vc161.dimacs;;138141;227241; 0;;0;;;;
3-medium-sized/vc163.dimacs;;18096;28281; 0;;0;;;;
3-medium-sized/vc165.dimacs;;18096;28281; 6;;0;;;;
3-medium-sized/vc167.dimacs;;15783;24663; 0;;0;;;;
3-medium-sized/vc169.dimacs;;4768;8576; 0;;0;;;;
3-medium-sized/vc171.dimacs;;18096;28281; 0;;0;;;;
3-medium-sized/vc173.dimacs;;56860;77264; 0;;0;;;;
3-medium-sized/vc175.dimacs;;3523;6446; 0;;0;;;;
3-medium-sized/vc177.dimacs;;5066;9112; 0;;0;;;;
3-medium-sized/vc179.dimacs;;15783;24663; 0;;0;;;;
3-medium-sized/vc181.dimacs;;18096;28281; 0;;0;;;;
3-medium-sized/vc183.dimacs;;72420;118362; 0;;0;;;;
3-medium-sized/vc185.dimacs;;3523;6446; 0;;0;;;;
3-medium-sized/vc187.dimacs;;4227;7734; 0;;0;;;;
3-medium-sized/vc189.dimacs;;7400;13600; 0;;0;;;;
3-medium-sized/vc191.dimacs;;4579;8378; 0;;0;;;;
3-medium-sized/vc193.dimacs;;7030;12920; 40;;0;;;;
3-medium-sized/vc195.dimacs;;1150;81068; 29;;0;;;;
3-medium-sized/vc197.dimacs;;1534;127011; 0;;0;;;;
3-medium-sized/vc199.dimacs;;1534;126163; 0;;0;;;;
