file;time;n;m;solsize;recsteps;finished;VC-check;size-check;diff-to-opt;last-k-diff-to-opt
1-random/000002_000000000002.dimacs;0.09;2;0; 0;0;1;OK;OK;0;
1-random/000002_000000000012.dimacs;0.09;12;10; 2;1;1;OK;OK;0;
1-random/000004_000000000004.dimacs;0.08;4;0; 0;0;1;OK;OK;0;
1-random/000004_000000000024.dimacs;0.10;24;20; 4;1;1;OK;OK;0;
1-random/000006_000000000007.dimacs;0.09;7;1; 1;1;1;OK;OK;0;
1-random/000006_000000000036.dimacs;0.10;36;30; 4;1;1;OK;OK;0;
1-random/000008_000000000009.dimacs;0.09;9;1; 1;1;1;OK;OK;0;
1-random/000008_000000000048.dimacs;0.11;48;40; 7;1;1;OK;OK;0;
1-random/000010_000000000012.dimacs;0.10;12;2; 2;1;1;OK;OK;0;
1-random/000010_000000000060.dimacs;0.12;60;50; 10;1;1;OK;OK;0;
1-random/000012_000000000014.dimacs;0.09;14;2; 1;1;1;OK;OK;0;
1-random/000012_000000000072.dimacs;0.11;72;60; 11;1;1;OK;OK;0;
1-random/000014_000000000016.dimacs;0.09;16;2; 2;1;1;OK;OK;0;
1-random/000014_000000000084.dimacs;0.12;84;70; 13;1;1;OK;OK;0;
1-random/000016_000000000019.dimacs;0.09;19;3; 1;1;1;OK;OK;0;
1-random/000016_000000000096.dimacs;0.12;96;80; 15;1;1;OK;OK;0;
1-random/000018_000000000021.dimacs;0.10;21;3; 2;1;1;OK;OK;0;
1-random/000018_000000000108.dimacs;0.13;108;91; 15;1;1;OK;OK;0;
1-random/000020_000000000024.dimacs;0.09;24;4; 2;1;1;OK;OK;0;
1-random/000020_000000000120.dimacs;0.13;120;101; 18;1;1;OK;OK;0;
1-random/000022_000000000026.dimacs;0.09;26;4; 3;1;1;OK;OK;0;
1-random/000022_000000000132.dimacs;0.12;132;112; 19;1;1;OK;OK;0;
1-random/000024_000000000028.dimacs;0.10;28;4; 4;1;1;OK;OK;0;
1-random/000024_000000000144.dimacs;0.13;144;124; 22;1;1;OK;OK;0;
1-random/000026_000000000031.dimacs;0.10;31;6; 5;1;1;OK;OK;0;
1-random/000026_000000000156.dimacs;0.13;156;131; 23;1;1;OK;OK;0;
1-random/000028_000000000033.dimacs;0.10;33;8; 4;1;1;OK;OK;0;
1-random/000028_000000000168.dimacs;0.14;168;152; 26;1;1;OK;OK;0;
1-random/000030_000000000036.dimacs;0.10;36;8; 5;1;1;OK;OK;0;
1-random/000030_000000000180.dimacs;0.16;180;167; 27;1;1;OK;OK;0;
1-random/000035_000000000042.dimacs;0.10;42;7; 6;1;1;OK;OK;0;
1-random/000035_000000000210.dimacs;0.18;210;202; 26;1;1;OK;OK;0;
1-random/000040_000000000048.dimacs;0.10;48;19; 7;1;1;OK;OK;0;
1-random/000040_000000000240.dimacs;0.16;240;244; 35;1;1;OK;OK;0;
1-random/000045_000000000054.dimacs;0.10;54;9; 6;1;1;OK;OK;0;
1-random/000045_000000000270.dimacs;0.17;270;291; 39;1;1;OK;OK;0;
1-random/000050_000000000060.dimacs;0.10;60;13; 9;1;1;OK;OK;0;
1-random/000050_000000000300.dimacs;0.19;300;339; 46;1;1;OK;OK;0;
1-random/000055_000000000066.dimacs;0.10;66;14; 8;1;1;OK;OK;0;
1-random/000055_000000000330.dimacs;0.20;330;399; 48;1;1;OK;OK;0;
1-random/000060_000000000072.dimacs;0.10;72;13; 10;1;1;OK;OK;0;
1-random/000060_000000000360.dimacs;0.21;360;436; 50;1;1;OK;OK;0;
1-random/000065_000000000078.dimacs;0.10;78;20; 11;1;1;OK;OK;0;
1-random/000065_000000000390.dimacs;0.23;390;547; 59;1;1;OK;OK;0;
1-random/000070_000000000084.dimacs;0.11;84;21; 12;1;1;OK;OK;0;
1-random/000070_000000000210.dimacs;0.16;210;259; 56;1;1;OK;OK;0;
1-random/000070_000000000420.dimacs;0.22;420;539; 60;1;1;OK;OK;0;
1-random/000075_000000000090.dimacs;0.11;90;33; 13;1;1;OK;OK;0;
1-random/000075_000000000450.dimacs;0.24;450;682; 68;1;1;OK;OK;0;
1-random/000080_000000000096.dimacs;0.11;96;24; 13;1;1;OK;OK;0;
1-random/000080_000000000480.dimacs;0.26;480;777; 73;1;1;OK;OK;0;
1-random/000085_000000000102.dimacs;0.11;102;36; 16;1;1;OK;OK;0;
1-random/000085_000000000510.dimacs;0.28;510;843; 76;1;1;OK;OK;0;
1-random/000090_000000000108.dimacs;0.11;108;38; 17;1;1;OK;OK;0;
1-random/000090_000000000540.dimacs;0.29;540;825; 78;1;1;OK;OK;0;
1-random/000095_000000000114.dimacs;0.12;114;46; 18;1;1;OK;OK;0;
1-random/000095_000000000570.dimacs;0.33;570;1022; 86;1;1;OK;OK;0;
1-random/000100_000000000120.dimacs;0.12;120;51; 20;1;1;OK;OK;0;
1-random/000100_000000000600.dimacs;0.32;600;1151; 95;1;1;OK;OK;0;
1-random/000200_000000000240.dimacs;0.17;240;166; 38;1;1;OK;OK;0;
1-random/000200_000000001200.dimacs;0.68;1200;4537; 194;1;1;OK;OK;0;
1-random/000300_000000000360.dimacs;0.19;360;387; 58;1;1;OK;OK;0;
1-random/000300_000000001800.dimacs;0.81;1800;11129; 296;1;1;OK;OK;0;
1-random/000400_000000000480.dimacs;0.23;480;552; 78;1;1;OK;OK;0;
1-random/000400_000000002400.dimacs;1.38;2400;18594; 392;1;1;OK;OK;0;
1-random/000500_000000000600.dimacs;0.30;600;1271; 100;1;1;OK;OK;0;
1-random/000500_000000003000.dimacs;2.52;3000;30730; 498;1;1;OK;OK;0;
1-random/000600_000000000720.dimacs;0.32;720;1694; 119;1;1;OK;OK;0;
1-random/000600_000000003600.dimacs;4.06;3600;43303; 593;1;1;OK;OK;0;
1-random/000700_000000000840.dimacs;0.38;840;2395; 140;1;1;OK;OK;0;
1-random/000700_000000004200.dimacs;5.76;4200;58018; 692;1;1;OK;OK;0;
1-random/000800_000000000960.dimacs;0.57;960;3292; 160;1;1;OK;OK;0;
1-random/000800_000000004800.dimacs;9.33;4800;75159; 795;1;1;OK;OK;0;
1-random/000900_000000001080.dimacs;0.53;1080;3671; 180;1;1;OK;OK;0;
1-random/000900_000000005400.dimacs;11.44;5400;96355; 892;1;1;OK;OK;0;
1-random/001000_000000001200.dimacs;0.66;1200;4388; 199;1;1;OK;OK;0;
1-random/001000_000000006000.dimacs;12.58;6000;116702; 989;1;1;OK;OK;0;
2-social-networks/00-karate.graph.dimacs;;34;78; 1025;;0;;;;
2-social-networks/01-dolphins.graph.dimacs;0.18;62;159; 34;24;1;OK;OK;0;
2-social-networks/02-chesapeake.graph.dimacs;;39;170; 1025;;0;;;;
2-social-networks/03-adjnoun.graph.dimacs;;112;425; 1025;;0;;;;
2-social-networks/04-polbooks.graph.dimacs;0.25;105;441; 62;10;1;OK;OK;0;
2-social-networks/05-football.graph.dimacs;;115;613; 1025;;0;;;;
2-social-networks/06-celegans_metabolic.graph.dimacs;0.64;453;2025; 249;23;1;OK;OK;0;
2-social-networks/07-jazz.graph.dimacs;0.75;198;2742; 158;60;1;OK;OK;0;
2-social-networks/08-netscience.graph.dimacs;6.91;1589;2742; 899;188;1;OK;OK;0;
2-social-networks/09-email.graph.dimacs;2.94;1133;5451; 594;764;1;OK;OK;0;
2-social-networks/10-add20.graph.dimacs;7.21;2395;7462; 1265;69;1;OK;OK;0;
